Episode,Reward,Mean_100
62,-111.66715698420887,-178.67291199026303
63,-189.66261638932247,-178.84735174262903
64,-74.80712135144003,-177.22172314276668
65,-395.12584739229885,-180.57409428506716
66,-195.92645160645316,-180.80670575963362
67,-156.27060784701504,-180.44049534302735
68,-122.01775412411308,-179.5813373839257
69,-117.42863029844055,-178.68057351312154
70,16.385526002127577,-175.89391494861798
71,-103.98147834024905,-174.8810637287818
72,-46.4396458431371,-173.09715514703677
73,-151.8640843835912,-172.80629116397589
74,-286.0705214255645,-174.33688887021356
75,-74.20891954079535,-173.00184927915464
76,-139.81698313495866,-172.56520630357312
77,-382.33451223723824,-175.28948300401032
78,-420.27936773406634,-178.43037896208799
79,-96.36636043061303,-177.39159391738576
80,-32.86477675932814,-175.58500870291005
81,-106.56653949744317,-174.7329288361759
82,-124.12506534793116,-174.11575976924607
83,-200.24603218946567,-174.43058232852582
84,-120.47750938493498,-173.78828384110213
85,-226.2926476836841,-174.40598223925014
86,-180.98167196751538,-174.48244374771832
87,-121.25827357724603,-173.87067167679336
88,-126.44548841514055,-173.33174913972914
89,-137.9287362413708,-172.93396247794982
90,-89.19732151544544,-172.0035553561442
91,-295.3914999245909,-173.35946683491835
92,-131.86346129818017,-172.90842329647555
93,-67.07885126585995,-171.77047090904958
94,-101.31515281353192,-171.02094624845896
95,-46.1030129547582,-169.70602063484105
96,-88.86524484130726,-168.86392922032508
97,-167.32959148768418,-168.84811130555556
98,-69.12087621422516,-167.83048645768488
99,-290.75733001942683,-169.0721717461873
100,-342.77836375493655,-170.80923366627482
101,-312.6656283556455,-172.87980813789326
102,-116.48817423478461,-172.13559709042337
103,-98.98553946159906,-169.88544157236964
104,-366.77235466164166,-172.5739035582276
105,-120.36534251761378,-169.34534078245528
106,-312.43542915597016,-169.0091204603201
107,-124.91244847154985,-168.9426019551858
108,-360.20794524068117,-170.36071011757147
109,-62.03777485895204,-168.87467547708016
110,-69.6029836020969,-167.24982167122735
111,-358.0327561498339,-167.10827991262025
112,-241.410471011508,-168.2631950171222
113,-127.4383545048124,-165.58468041707786
114,-146.6197351925091,-161.554509615445
115,-172.25190528975736,-162.15814514861276
116,-88.60231356334658,-162.12581934482674
117,-50.969551657026315,-158.7303181011648
118,-220.09192261493837,-159.50797492151423
119,-10.791462456883579,-158.73943603598207
120,3.8229795545085636,-157.8757647816353
121,-70.90320895636444,-157.3111666590163
122,-140.22239854970604,-157.16463475985014
123,-81.57646037046035,-156.6727101124563
124,-233.4626146021665,-159.48279728859205
125,-296.9675932525114,-160.62764270300252
126,-50.484035219997516,-159.1547066297863
127,-206.83576179572404,-161.3109667458198
128,-23.74279019994107,-159.62756567604015
129,-283.52614226711614,-161.5269324298954
130,-30.04884893510092,-161.22701065449345
131,-69.12253781627311,-160.3261813509817
132,-44.218059701307794,-160.47309435916154
133,-144.66995206193496,-160.7528988447495
134,-104.13557464401536,-162.0105691849056
135,-92.11478961674705,-161.5200565142203
136,-136.5525254967888,-159.48592378707957
137,-42.066778905606824,-159.49075214332035
138,-93.6998966696941,-158.39865240446312
139,-37.8568430197611,-155.0926810426953
140,-105.19397750231938,-154.99877167182999
141,-212.14750868954272,-155.70167796083638
142,-139.1029372835406,-153.8869252695893
143,-340.6428622918223,-156.54997050654114
144,-234.8120789533438,-158.3698517623941
145,-84.78771012763342,-157.58429410900547
146,-54.09802168998382,-156.49295722735127
147,-89.6066451817556,-154.88935779291097
148,-4.333117173284819,-153.92326725751516
149,-94.94655856054763,-153.30440202182078
150,-178.85009432109928,-153.90300650319585
151,-104.80514834328494,-154.13866170618573
152,-368.5596512945897,-156.43262642308312
153,-181.9161134478234,-156.70325436551155
154,-160.6905250917526,-155.17001315484825
155,-481.1987039667531,-157.80320626537957
156,-242.8254340661063,-156.8960340028367
157,-209.88510061338746,-157.99887120351738
158,-100.1899393611775,-158.0886906204525
159,-206.63545177919622,-157.44842246404025
160,-199.04578732956605,-158.59586022855132
161,-131.52822251608623,-155.7973749532784
162,-28.813512310193005,-154.96883850653822
163,-383.2665517715092,-156.9048778603601
164,-37.309033016454904,-156.52989697701022
165,-270.53066038208385,-155.28394510690813
166,-189.16038237338142,-155.2162844145774
167,-134.66264412293543,-155.0002047773366
168,-196.96457959623928,-155.74967303205784
169,-29.25594691379341,-154.86794619821137
170,-36.63040708183978,-155.39810552905107
171,-212.31471984004136,-156.481437944049
172,-348.93404720371655,-159.50638195765478
173,-109.58187488873733,-159.08355986270627
174,-87.80382613283184,-157.10089290977893
175,-32.60390489117242,-156.6848427632827
176,-9.05503133825907,-155.37722324531566
177,-65.50754903223219,-152.20895361326563
178,-312.6833424353075,-151.13299336027802
179,-210.87678532938537,-152.27809760926576
180,-159.47474458730815,-153.5441972875456
181,-332.03834358801265,-155.79891532845124
182,-269.83389797311395,-157.25600365470308
183,-34.56857513146487,-155.5992290841231
184,-91.78252787606837,-155.31227926903443
185,-233.10826788352176,-155.38043547103277
186,-15.061293493103975,-153.72123168628866
187,-255.855535316305,-155.06720430367923
188,-21.195128331385675,-154.0147007028417
189,-309.88019292367414,-155.73421526966476
190,-308.61963991039795,-157.92843845361426
191,-370.0760336750943,-158.6752837911193
192,16.031763231369,-157.19633154582382
193,-276.32087971911125,-159.28875183035632
194,-336.3176295745356,-161.63877659796634
195,-346.5308548072258,-164.64305501649105
196,-383.4157963957384,-167.58856053203536
197,-314.5919534797656,-169.06118415195618
198,25.890418629930736,-168.1110712035146
199,-357.87783724315744,-168.78227627575194
200,-395.79953612038486,-169.31248799940641
201,-338.336968604043,-169.56920140189038
202,17.18254102178065,-168.23249424932473
203,-231.92187271875554,-169.5618575818963
204,-302.98911921115416,-168.92402522739138
205,-308.42062071560713,-170.8045780093713
206,-323.76934280872615,-170.9179171458989
207,-420.02101115786303,-173.869002772762
208,-64.8400554612904,-170.91532387496812
209,-92.4180219645686,-171.21912634602427
210,-133.4339287085039,-171.85743579708833
211,-61.27118929070279,-168.889820128497
212,-257.51444735862196,-169.05085989196817
213,-14.9196107273048,-167.92567245419312
214,-71.6685522144552,-167.17616062441257
215,-156.46332129893523,-167.01827478450434
216,-188.82716951986762,-168.02052334406955
217,-47.64440925974155,-167.98727192009673
218,-104.33112386946853,-166.82966393264203
219,-237.56646867651838,-169.09741399483838
220,20.69201675563866,-168.92872362282708
221,-135.3930274780477,-169.57362180804392
222,-253.37691939573565,-170.7051670165042
223,-71.07956718236237,-170.6001980846232
224,-250.18776672962173,-170.76744960589775
225,-86.66269077819422,-168.66440058115458
226,-17.319254186113042,-168.33275277081572
227,-242.8592832579653,-168.6929879854382
228,-370.4345291123084,-172.1599053745619
229,-162.82868868862082,-170.95293083877692
230,-40.31458721613198,-171.05558822158724
231,-45.85128526107137,-170.8228756960352
232,-74.26533070256362,-171.12334840604777
233,-78.76743116001097,-170.4643231970285
234,-61.2008121859906,-170.03497557244827
235,-248.22585007024983,-171.59608617698325
236,-219.93444884290162,-172.42990541044438
237,-161.3455083786892,-173.6226927051752
238,-51.268080447207566,-173.19837454295038
239,-223.47005948642888,-175.05450670761704
240,-1.6437835842769033,-174.01900476843664
241,-38.94946971696261,-172.2870243787108
242,-194.40774704501797,-172.8400724763256
243,-82.50193567025478,-170.2586632101099
244,-136.93893094903143,-169.27993173006678
245,-91.96586018702419,-169.35171323066072
246,-57.028475844621816,-169.3810177722071
247,-63.79488572008614,-169.12290017759042
248,2.566699416150243,-169.05390201169604
249,-175.6013257903971,-169.86044968399452
250,-165.91849015745885,-169.73113364235815
251,-63.24517718571946,-169.31553393078246
252,-50.766642531420295,-166.1376038431508
253,-328.8930319417783,-167.60737302809034
254,-114.7541450259364,-167.1480092274322
255,-48.15748498452042,-162.8175970376098
256,-118.33451454300244,-161.57268784237877
257,-118.03692456259444,-160.65420608187085
258,-13.94974451515128,-159.79180413341064
259,9.639177616491178,-157.62905783945376
260,-21.058497478323616,-155.8491849409413
261,-68.91202623398365,-155.22302297812027
262,-85.47356531370477,-155.7896235081554
263,-68.70671004447931,-152.64402509088512
264,-29.786648736359993,-152.56880124808418
265,-106.45637023758222,-150.92805834663915
266,-86.80670417437655,-149.9045215646491
267,-78.46429523466989,-149.3425380757664
268,-26.92309661053234,-147.64212324590935
269,-33.08375152439815,-147.6804012920154
270,2.927153995334521,-147.28482568124366
271,-56.0365734531903,-145.72204421737516
272,-62.4138622616922,-142.8568423679549
273,-59.3317899027313,-142.35434151809486
274,-33.23550092202237,-141.80865826598676
275,-118.39710825462787,-142.66659029962133
276,-50.71814894322122,-143.08322147567094
277,36.369790577350756,-142.06444807957507
278,-73.78310498015921,-139.6754457050236
279,-51.606970539146474,-138.08274755712122
280,-41.06769826651555,-136.8986770939133
281,-82.95117255806205,-134.4078053836138
282,-21.25443954466182,-131.92201079932929
283,-45.91855580518289,-132.03551060606645
284,-30.298558906294232,-131.42067091636872
285,-12.75149673262895,-129.2171032048598
286,-189.123342476407,-130.95772369469282
287,3.417076556532251,-128.36499757596445
288,-80.95521436137616,-128.96259843626436
289,-89.61956996976161,-126.75999220672522
290,-89.6697670511556,-124.57049347813279
291,-42.57966952621245,-121.29552983664396
292,-111.5521440188225,-122.57136890914589
293,-155.68729097012857,-121.36503302165606
294,-53.05155445050588,-118.53237227041576
295,53.879940176976405,-114.52826432057374
296,-92.88502279365247,-111.62295658455291
297,-156.9227080297093,-110.04626413005234
298,9.005538346813594,-110.21511293288351
299,-59.73829006510765,-107.23371746110303
300,-52.90952346873959,-103.80481733458657
301,1.5108455748854652,-100.40633919279728
302,-127.59140587526564,-101.85407866176773
303,-19.511501923305644,-99.72997495381321
304,29.171698982808437,-96.4083667718736
305,-50.1017219596751,-93.82517778431425
306,-77.81632285911068,-91.3656475848181
307,-47.908307183421734,-87.6445205450737
308,-83.38017968312779,-87.8299217872921
309,-113.14110434348862,-88.0371526110813
310,-45.25056973725589,-87.15531902136883
311,-206.60402734454425,-88.60864740190726
312,-9.283208033036018,-86.12633500865138
313,-9.624543293584637,-86.07338433431418
314,-112.64991899020427,-86.48319800207166
315,-240.25465378583155,-87.3211113269406
316,18.3337478407131,-85.2495021533348
317,-157.14128487366165,-86.34447090947398
318,-43.22474303046229,-85.73340710108393
319,6.201702096879146,-83.29572539334995
320,-59.771441122893314,-84.10035997213527
321,9.988181104775265,-82.64654788630705
322,-112.11454760545195,-81.23392416840423
323,-27.76775805359138,-80.80080607711652
324,-158.53397972199238,-79.88426820704022
325,-44.16789114470832,-79.45932021070536
326,-80.0488831711548,-80.08661650055578
327,-11.415484155464497,-77.77217850953078
328,-157.816660453517,-75.64599982294287
329,-32.110667089972125,-74.33881960695638
330,-48.688982251776224,-74.42256355731283
331,-142.84104582836676,-75.39246116298577
332,-43.599238486100866,-75.08580024082113
333,-67.4156997362872,-74.97228292658392
334,-44.96515961708026,-74.80992640089481
335,-104.41282906198568,-73.37179619081216
336,-31.985805635743333,-71.49230975874057
337,1.0664266822480073,-69.86819040813121
338,-51.01724582598572,-69.865682061919
339,-91.30647157336836,-68.54404618278839
340,-87.95096289194404,-69.40711797586506
341,13.61790537385049,-68.88144422495692
342,-22.258973243047564,-67.15995648693723
343,-298.86326906954287,-69.3235698209301
344,-102.23938110300999,-68.9765743224699
345,-24.067846184279475,-68.29759418244244
346,-141.25265073018292,-69.13983593129805
347,-50.345333135717695,-69.00534040545436
348,-70.81622390124639,-69.73916963862834
349,-144.26799446330415,-69.4258363253574
350,-62.93798540365461,-68.39603127781936
351,-88.11577638533609,-68.64473726981551
352,-52.0718395164523,-68.65778923966583
353,-39.74890064490816,-65.76634792669714
354,-240.35776427390294,-67.0223841191768
355,-58.770193678748626,-67.12851120611909
356,-16.399441451090553,-66.10916047519997
357,-77.15130444238662,-65.70030427399789
358,-27.284223917599718,-65.83364906802238
359,39.0025882155395,-65.54001496203189
360,35.15730764589094,-64.97785691078975
361,-44.85054278433712,-64.73724207629328
362,4.9575738874391675,-63.832930684281855
363,-37.607818452421995,-63.52194176836127
364,-17.295947576741554,-63.397034756765095
365,12.163640989391098,-62.21083464449535
366,-118.55165210045841,-62.52828412375617
367,46.888407499451354,-61.27475709641496
368,-35.283827867018104,-61.35836440897982
369,-43.8099021545782,-61.46562591528161
370,-30.44703206369634,-61.79936777587192
371,-95.6807368467682,-62.19580940980771
372,1.0967041065509733,-61.560703746125284
373,-46.207884542461244,-61.42946469252257
374,1.005571105128226,-61.08705397225107
375,-122.33713446512124,-61.126454234356004
376,-90.37145300043528,-61.52298727492815
377,-78.42538409392525,-62.6709390216409
378,-148.45387598439547,-63.41764673168327
379,-19.838593487930567,-63.0999629611711
380,-139.1466156786869,-64.08075213529283
381,-11.376899482745856,-63.36500940453966
382,-175.22562177636712,-64.90472122685672
383,-22.770566412726595,-64.67324133293215
384,-17.963969971348305,-64.54989544358268
385,-5.8332770289056555,-64.48071324654546
386,-61.28738353647107,-63.2023536571461
387,-37.14374453250937,-63.6079618680365
388,-71.91752016083565,-63.517584926031105
389,-273.767638810818,-65.35906561444168
390,-69.80116199526626,-65.16037956388278
391,-85.27708173455906,-65.58735368596625
392,-21.723658395857143,-64.6890688297366
393,40.552089680731115,-62.72667502322799
394,-59.85813701006397,-62.79474084882358
395,-64.29592349141146,-63.97649948550745
396,-8.646751867693965,-63.134116776247865
397,-17.741095391356083,-61.742300649864326
398,8.512291326495998,-61.74723312006751
399,-10.785797730268527,-61.257708196719115
400,-47.083752850879804,-61.19945049054053
401,30.574095165142808,-60.90881799463796
402,-23.01527708650137,-59.863056706750314
403,-271.0628822335053,-62.37857050985232
404,-115.85674271386375,-63.828854926819034
405,-56.332350634512316,-63.891161213567415
406,-24.2039993952245,-63.35503797892854
407,-70.55809184763021,-63.581535825570626
408,-43.266368494724816,-63.18039771368659
409,-132.4225480217151,-63.37321215046886
410,-234.27802481109146,-65.2634867012072
411,23.11067956831803,-62.96633963207858
412,-21.885004824825103,-63.092357599996475
413,21.971451310897464,-62.776397653951655
414,-61.44887544605005,-62.26438721851011
415,-68.11169813531187,-60.542957662004916
416,-257.4386792795643,-63.30068193320769
417,-151.2436604256065,-63.24170568872714
418,-72.51630565436828,-63.53462131496619
419,-2.470892197020248,-63.62134725790519
420,-86.62615840657534,-63.889894430742004
421,-21.44651070498793,-64.20424134883964
422,-280.6534818295055,-65.88963069108019
423,-334.1699272313039,-68.95365238285731
424,-200.79514482637057,-69.3762640339011
425,-151.39287519163153,-70.44851387437032
426,-264.6072086063938,-72.29409712872271
427,-166.1315881042487,-73.84125816821056
428,-214.86283209055023,-74.41171988458089
429,-57.57563751471481,-74.6663695888283
430,-267.66900807665434,-76.85616984707708
431,-265.2669589554183,-78.0804289783476
432,-177.77992420348477,-79.42223583552145
433,-403.2465886974367,-82.78054472513293
434,-325.09205841415724,-85.5818137131037
435,-172.48914221533505,-86.26257684463722
436,-262.8160720370778,-88.57087950865056
437,-203.7821107009556,-90.61936488248257
438,-18.406431294973423,-90.29325673717247
439,-393.089207303463,-93.31108409447342
440,-238.04563347883678,-94.81203080034233
441,-53.74514477169145,-95.48566130179778
442,-98.597076636364,-96.24904233573092
443,-14.710584295555265,-93.40751548799103
444,-64.717498358803,-93.03229666054898
445,-195.47240019827518,-94.74634220068894
446,17.73344855618319,-93.1564812078253
447,-39.54790710707219,-93.04850694753883
448,-54.12633991471702,-92.88160810767353
449,62.2682686312233,-90.81624547672824
450,12.028408044763733,-90.06658154224405
451,20.086680239260204,-88.98455697599809
452,-15.032899848566316,-88.61416757931924
453,-77.88996140154313,-88.9955781868856
454,6.110664256503483,-86.53089390158154
455,-5.364615291418886,-85.99683811770824
456,-23.891627985648228,-86.0717599830538
457,-81.69415122906106,-86.11718845092055
458,-4.535945140136107,-85.8897056631459
459,0.2085418707564397,-86.27764612659374
460,-146.21191995059476,-88.09133840255862
461,-2.548186232010238,-87.66831483703534
462,6.25548943005898,-87.65533568160915
463,-50.75137924660629,-87.78677128955096
464,-139.69663991672473,-89.01077821295083
465,27.71799467486524,-88.85523467609606
466,-158.63761133018602,-89.25609426839335
467,13.412814161391577,-89.59085020177396
468,-17.84489514676514,-89.41646087457144
469,-289.47839067673146,-91.87314575979298
470,-1.4139291390178101,-91.58281473054618
471,1.621642020210345,-90.60979094187638
472,-75.4978253661364,-91.37573623660325
473,16.675151438438107,-90.74690587679424
474,-80.79044903990392,-91.56486607824456
475,8.144658573754754,-90.26004814785581
476,22.61644697831622,-89.1301691480683
477,-5.192086626502629,-88.39783617339407
478,23.821945066420056,-86.67507796288594
479,25.67565249513436,-86.21993550305528
480,-187.6964654394554,-86.70543400066298
481,-83.51907907954956,-87.42685579663099
482,-53.355479207724336,-86.20815437094457
483,12.892831914699116,-85.85152038767032
484,24.13991812124823,-85.43048150674436
485,1.9593757292042966,-85.35255497916323
486,11.44785382095628,-84.62520260558897
487,-96.75874097677938,-85.2213525700317
488,-232.46478760445444,-86.82682524446787
489,30.204111925890402,-83.78710773710078
490,32.14672335745334,-82.76762888357358
491,-20.956709319554534,-82.12442515942354
492,-9.225275950999361,-81.99944133497496
493,-34.811469991850316,-82.75307693170076
494,-29.931825250147973,-82.4538138141016
495,17.591848690644184,-81.63493609228105
496,-60.791972554389524,-82.156388299148
497,1.8177087357262849,-81.96080025787718
498,-24.245141129737732,-82.2883745824395
499,-64.46071945742408,-82.82512379971105
500,-22.119368322065355,-82.57547995442292
501,-181.25484504828393,-84.69376935655718
502,-23.124022648648833,-84.69485681217866
503,26.665291501516435,-81.71757507482846
504,-20.939801938085964,-80.76840566707068
505,36.8030630100597,-79.83705153062496
506,37.68138890045705,-79.21819764766815
507,-43.2714875454332,-78.94533160464619
508,1.2971100694914133,-78.49969681900401
509,-5.239749004537984,-77.22786882883223
510,14.7300381490207,-74.73778819923113
511,-11.647289791656434,-75.08536789283087
512,-160.07809830974466,-76.46729882768005
513,57.490099169963884,-76.1121123490894
514,-162.93473140069926,-77.12697090863588
515,5.044538545565828,-76.3954085418271
516,9.8231234383598,-73.72279051464785
517,-15.630800044526186,-72.36666191083705
518,-286.73555529450476,-74.50885440723842
519,25.189500737698182,-74.23225047789124
520,-188.3707283674288,-75.24969617749977
521,24.097694567796,-74.79425412477194
522,5.573500015135636,-71.93198430632555
523,-31.376677362581855,-68.90405180763831
524,10.284204393533258,-66.79325831543927
525,3.556686519401836,-65.24376269832895
526,-93.36747881548996,-63.53136540041991
527,-137.12491003432677,-63.241298619720695
528,-51.42802672115342,-61.606950566026725
529,68.34922971371967,-60.34770189374237
530,-35.15170392350167,-58.02252885221083
531,45.976136356196456,-54.91009789909469
532,-148.83448608842383,-54.62064351794408
533,-230.29942732857995,-52.891171904255515
534,26.632607659238566,-49.37392524352156
535,-174.34399840349474,-49.392473805403164
536,-238.69692061485682,-49.15128229118095
537,-71.7488315060499,-47.83094949923189
538,-183.55718656621394,-49.4824570519443
539,-214.5425478289872,-47.69699045719953
540,-93.65179787478104,-46.25305210115897
541,-234.3774944254617,-48.05937559769668
542,-199.60682322807406,-49.06947306361378
543,-4.892428664108664,-48.97129150729931
544,-146.82248505763948,-49.79234137428769
545,-33.91810776538086,-48.17679844995874
546,-280.3782070038061,-51.157915005558635
547,-59.476064579003314,-51.35719658027794
548,-35.998545249742364,-51.175918633628186
549,43.162287292999196,-51.366978447010425
550,-31.321070285474278,-51.80047323031281
551,26.11882916971436,-51.74015174100827
552,39.31435026716508,-51.196679239850944
553,113.30063667963626,-49.284773259039156
554,28.221466738102094,-49.06366523422318
555,-85.36401636809974,-49.86365924498998
556,17.042878156245592,-49.45431418357104
557,-22.716095409647693,-48.86453362537691
558,-25.689316380003504,-49.07606733777558
559,18.970528074533007,-48.88844747573782
560,-18.980885150933688,-47.61613712774121
561,0.4182765209730519,-47.586472500211364
562,21.39892426470287,-47.43503815186493
563,-23.7912400332671,-47.16543675973155
564,-35.66462485364244,-46.12511660910072
565,15.74991847293471,-46.24479737112003
566,28.769789981429824,-44.37072335800387
567,25.77108805731659,-44.24714061904462
568,7.641121590096333,-43.992280451675995
569,-71.09665838692635,-41.80846312877795
570,-176.47326722079697,-43.559056509595756
571,26.793726096275662,-43.307335668835094
572,44.16257567964266,-42.11073165837731
573,-46.77633839139776,-42.74524655667567
574,6.28778349360195,-41.87446423134061
575,32.60070354323477,-41.62990378164581
576,8.704218323985174,-41.76902606818911
577,28.207549789784565,-41.435029704026235
578,-60.29845560146546,-42.276233710705085
579,17.227735494605042,-42.36071288071038
580,12.026379805209942,-40.36348442826374
581,5.1164348048308455,-39.477129289419935
582,-4.211113344867826,-38.985685630791366
583,11.22909636860156,-39.002322986252345
584,7.019974655395387,-39.17352242091088
585,98.62665571217691,-38.20684962108115
586,-31.442726254063743,-38.63575542183135
587,2.3716059957733364,-37.64445195210582
588,41.55918879767805,-34.9042121880845
589,41.48574958689318,-34.79139581147447
590,-12.861525387670795,-35.24147829892571
591,-39.99556389700932,-35.43186684470026
592,3.134059757170718,-35.30827348761856
593,-25.653685871898418,-35.21669564641904
594,-36.15545681255462,-35.2789319620431
595,87.64532411549803,-34.578397207794566
596,-51.580665504748936,-34.486284137298156
597,-22.516137650198942,-34.72962260115741
598,61.49798213926132,-33.87219136846742
599,8.018384247761901,-33.14740033141556
600,-15.079658743354528,-33.07700323562845
601,64.24316772244964,-30.622023107921123
602,6.956320815623812,-30.321219673278392
603,65.87232504968301,-29.929149337796726
604,14.506559249960034,-29.574685725916265
605,11.370692219536409,-29.8290094338215
606,33.87639833852151,-29.867059339440846
607,-21.309773699054546,-29.647442200977068
608,64.73434339294549,-29.013069867742523
609,-65.02924537253193,-29.610964831422464
610,-209.96612702068597,-31.857926483119535
611,20.191205704402478,-31.53954152815895
612,-75.61693477050939,-30.694929892766595
613,-14.197600948427393,-31.411806893950512
614,-48.706842693131534,-30.269528006874825
615,-148.8940894041225,-31.80891428637171
616,26.38188493198885,-31.643326671435418
617,34.804508242941665,-31.138973588560745
618,58.6335597089028,-27.685282438526666
619,72.0319522154061,-27.21685792374959
620,-190.8841311467309,-27.241991951542605
621,-28.342701276717705,-27.766395909987747
622,-226.74096571216214,-30.08954056726072
623,-162.78940978601045,-31.403667891495
624,-33.84904930392969,-31.845000428469636
625,63.89029888576365,-31.24166430480601
626,51.70323970794978,-29.790957119571615
627,58.465249697412126,-27.83505552225423
628,14.690941694300989,-27.173865838099687
629,56.02006341358272,-27.297157501101054
630,114.69494421734859,-25.798691019692555
631,-33.207640529365705,-26.590528788548173
632,62.858136042952026,-24.473602567234412
633,90.70791928481576,-21.263529101100453
634,-2.436859422481973,-21.55422377191766
635,-14.403205309102132,-19.954815840973737
636,66.20258164510523,-16.905820818374117
637,74.51071362229145,-15.443225367090701
638,18.16109796046507,-13.426042521823915
639,53.591170814684304,-10.744705335387202
640,-53.61761420388483,-10.34436349867824
641,-186.2792358095781,-9.863380912519402
642,122.91940221186991,-6.638118658119963
643,-9.417756285850317,-6.683371934337381
644,24.3155438348641,-4.971991645412344
645,0.7987133727453681,-4.624823434031082
646,-163.06518834537735,-3.4516932474467956
647,-12.657148340919619,-2.983504085065958
648,-31.534635000017005,-2.938864982568706
649,-40.714726109734194,-3.7776351165960387
650,-32.56416062013173,-3.7900660199426137
651,-0.46979396336722345,-4.055952251273429
652,25.279911855016906,-4.196296635394911
653,-125.04555923816841,-6.579758594572956
654,-43.25642032467559,-7.294537465200734
655,4.720505700770403,-6.393692244512032
656,-18.179817058237262,-6.745919196656862
657,140.59863554427633,-5.112771887117621
658,-101.0106471916964,-5.8659851952345505
659,87.2542570874234,-5.183147905105647
660,90.89620038252119,-4.084377049771097
661,-7.217170731087094,-4.1607315222917
662,-144.26679467054734,-5.817388711644202
663,256.214454162317,-3.017331769688361
664,-27.75539587976644,-2.9382394799496
665,103.3655945037903,-2.0620827196410443
666,-10.850323576569053,-2.4582838552210324
667,0.8412616762923619,-2.707582119031275
668,235.99967344450678,-0.42399660048717036
669,84.26622910512924,1.1296322744333862
670,134.70417584196227,4.241406705060979
671,-34.382177691980104,3.6296476671784217
672,143.04869772010804,4.618508887583075
673,-46.83343301125748,4.617937941384477
674,-11.1650043226103,4.443410063222355
675,-86.6755013619717,3.250648014170291
676,187.2208050308917,5.035813881239355
677,248.81492132036814,7.241887596545192
678,237.57078277191252,10.220579980278972
679,-10.87923917978587,9.939510233535062
680,-58.51919160478312,9.23405451943513
681,-5.387817860989415,9.12901199277693
682,-8.690877403679465,9.08421435218881
683,30.645789210266457,9.278381280605462
684,16.90099928035623,9.377191526855068
685,57.39936959473013,8.964918665680605
686,-8.925498211729703,9.190090946103942
687,-17.604951856269636,8.990325367583516
688,-126.71054858241226,7.307627993782611
689,-34.96990995282832,6.543071398385397
690,-106.52220767248743,5.606464575537229
691,-30.46978287647596,5.701722385742563
692,56.15814707497324,6.231963258920588
693,-208.69229585430452,4.401577159096528
694,-66.6125593947125,4.097006133274947
695,28.92202288241029,3.509773120944069
696,-13.611530266225202,3.8894644733293053
697,-170.28709060675965,2.4117549437636985
698,-11.364865747297003,1.6831264648981148
699,207.1520422599581,3.6744630450200773
700,32.16098604677046,4.1468694929213274
701,274.2758644391593,6.247196460088423
702,-18.119436289786222,5.996438889034323
703,30.022797378145327,5.6379436123189475
704,160.47522122918537,7.097630232111201
705,-9.329615588205968,6.890627154033777
706,277.78543425147365,9.329717513163297
707,-1.9365839101359086,9.523449411052482
