Episode,Reward,Mean_100,Epsilon
37,-109.53756478099876,-156.99440048811857,0.8307187014821328
38,-104.07180882345311,-155.6017007074695,0.8265651079747222
39,-209.91483631149242,-156.99434521013677,0.8224322824348486
40,-93.73066665305059,-155.4127532462096,0.8183201210226743
41,-40.94244735309284,-152.62079456588967,0.8142285204175609
42,-31.24604470318171,-149.73091956915854,0.810157377815473
43,-144.82608570588405,-149.61685366536145,0.8061065909263957
44,-302.1676387486789,-153.08391696270957,0.8020760579717637
45,-133.60457711394787,-152.6510427438482,0.798065677681905
46,-107.52569727119992,-151.67005697270366,0.7940753492934954
47,-276.4578197807981,-154.3251157558546,0.7901049725470279
48,-82.95860345304037,-152.83831341621269,0.7861544476842928
49,-112.00810277013548,-152.0050438111907,0.7822236754458713
50,-276.4304621020316,-154.4935521770075,0.778312557068642
51,-104.36449176590135,-153.51062942384857,0.7744209942832988
52,-108.80750215781705,-152.65095389950181,0.7705488893118823
53,-313.8904390886612,-155.6932083370331,0.7666961448653229
54,-86.33502549325456,-154.4087975436298,0.7628626641409962
55,-137.80910978403392,-154.10698503890987,0.7590483508202912
56,-66.80268140306174,-152.54797961684116,0.7552531090661897
57,-108.39660487145203,-151.77339409499223,0.7514768435208588
58,-223.3066874015443,-153.00672673820864,0.7477194593032545
59,-194.7041350058078,-153.7134624715578,0.7439808620067382
60,-179.13061781143108,-154.13708172722235,0.7402609576967045
61,-236.55077710898578,-155.48812591380863,0.736559652908221
62,-71.8425127855736,-154.13900312141774,0.7328768546436799
63,-104.26786562372247,-153.34739776431147,0.7292124703704616
64,-195.73957331753576,-154.00977550733057,0.7255664080186093
65,-148.041490445291,-153.91795573714535,0.7219385759785162
66,-153.3884104284789,-153.9099323233777,0.7183288830986236
67,-77.43808225264785,-152.76856142679964,0.7147372386831305
68,20.995942755911855,-150.2132010711715,0.7111635524897149
69,-100.3851306450525,-149.49105512296688,0.7076077347272662
70,-121.46647045581605,-149.09070391343616,0.7040696960536299
71,-226.02243855425684,-150.17424947175758,0.7005493475733617
72,-129.30101681399407,-149.88434346262198,0.697046600835495
73,-66.87511052633522,-148.74723068267284,0.6935613678313175
74,-41.37531375033011,-147.29625883223576,0.6900935609921609
75,-72.04656814933574,-146.29292962313042,0.6866430931872001
76,-130.5624686712433,-146.0859498737635,0.6832098777212641
77,-61.445491455051425,-144.98672314105295,0.6797938283326578
78,-226.36223536170283,-146.02999893875358,0.6763948591909945
79,-96.21177163792444,-145.3993884665912,0.6730128848950395
80,-121.8451971082887,-145.10496107461245,0.6696478204705644
81,-29.338456012743094,-143.67574496273753,0.6662995813682115
82,-170.7550940457378,-144.00598092716436,0.6629680834613705
83,-136.5709364092445,-143.91640207755086,0.6596532430440636
84,-89.60772264545938,-143.26987017954977,0.6563549768288433
85,-54.00712168830217,-142.2197201972998,0.653073201944699
86,-46.284170175694115,-141.10419054588579,0.6498078359349755
87,-84.43529643944727,-140.4528239469612,0.6465587967553006
88,-164.9730227471145,-140.7314625696902,0.6433260027715241
89,-76.90379427992687,-140.01429775744566,0.6401093727576664
90,-66.32563249389823,-139.1955348100729,0.6369088258938781
91,-48.41058160883904,-138.1978979617077,0.6337242817644086
92,-85.54585349384332,-137.62559313053526,0.6305556603555866
93,-2.1791222458251553,-136.16917946510827,0.6274028820538087
94,-157.81729777775894,-136.39947859609393,0.6242658676435396
95,-15.055048400898983,-135.12216880456555,0.6211445383053219
96,-97.15466876349706,-134.7266740124711,0.6180388156137953
97,-27.316059029174284,-133.61934808480825,0.6149486215357263
98,-19.104457628176107,-132.45082879443444,0.6118738784280476
99,-85.14672012471169,-131.9730095149423,0.6088145090359074
100,-101.37016508723244,-131.6669810706652,0.6057704364907278
101,-112.15539974589765,-131.79391656252545,0.6027415843082742
102,-33.37354409387363,-131.6306055165078,0.5997278763867329
103,-47.63740061592436,-130.85658983884676,0.5967292370047992
104,-60.960442721647354,-130.68577161328628,0.5937455908197752
105,-8.631811364895839,-128.43766161644422,0.5907768628656763
106,-149.01935429810618,-128.9604875205122,0.5878229785513479
107,-51.90451967495903,-127.06004224434828,0.5848838636585911
108,-55.69286256101124,-124.4987793287604,0.5819594443402982
109,-186.75249904149663,-123.84533540230099,0.5790496471185967
110,-21.601340801496875,-123.53736982775716,0.5761543988830038
111,-19.185284515896683,-122.57353971203516,0.5732736268885887
112,-139.0156445611487,-122.26830456248994,0.5704072587541458
113,-83.60503129767972,-121.55912214656485,0.567555222460375
114,-65.68358385905266,-120.38368822424866,0.5647174463480732
115,22.421580885779036,-114.96143770248764,0.5618938591163328
116,-196.96510525048888,-115.85918824872695,0.5590843898207511
117,-73.96589286526151,-115.25019494418005,0.5562889678716474
118,-90.23519464058973,-114.39465012609591,0.5535075230322891
119,-18.37313622478557,-113.9032645723101,0.5507399854171277
120,-13.839732982434072,-113.07726674949654,0.547986285490042
121,-63.870539142312886,-112.98582929211194,0.5452463540625918
122,-62.299758647118594,-112.61784403057594,0.5425201222922789
123,-52.13418485036176,-111.58811714987712,0.5398075216808175
124,-31.539040982417504,-109.97056567217709,0.5371084840724134
125,-126.73935741446947,-109.65454733845536,0.5344229416520513
126,-77.71291552747851,-109.582156338946,0.531750826943791
127,-113.20845037201101,-108.59266700353304,0.5290920728090721
128,-65.17850082148676,-106.33069892001336,0.5264466124450268
129,-53.22756080078453,-106.20043680778703,0.5238143793828016
130,-4.407740975028901,-105.35436001757131,0.5211953074858876
131,-34.17153644767339,-103.65431291502391,0.5185893309484582
132,-90.72438384882378,-101.8708485389282,0.5159963842937159
133,-82.6072356235898,-101.55709500492705,0.5134164023722473
134,51.07640302481957,-100.09777993412527,0.510849320360386
135,-72.51320274531994,-98.55944122331732,0.5082950737585841
136,-46.552157966817596,-97.99429217158873,0.5057535983897912
137,-26.901085975851657,-97.16792738353728,0.5032248303978422
138,18.827307331894303,-95.93893622198378,0.500708706245853
139,-58.62313324394678,-94.42601919130833,0.4982051627146237
140,-98.16625393579645,-94.4703750641358,0.49571413690105054
141,16.42459013920427,-93.89670468921283,0.4932355662165453
142,15.493815903265642,-93.42930608314835,0.4907693883854626
143,-173.89525208381096,-93.71999774692759,0.4883155414435353
144,-33.39536725670581,-91.03227503200787,0.4858739637363176
145,-50.289716702424236,-90.19912642789261,0.483444593917636
146,-157.65997142121626,-90.7004691693928,0.4810273709480478
147,-67.33283039239419,-88.60921927550875,0.47862223409330756
148,-39.8364983223789,-88.17799822420213,0.47622912292284103
149,1.9520709408746342,-87.03839648709203,0.4738479773082268
150,-25.343412324382214,-84.52752598931552,0.47147873742168567
151,-18.67314648487347,-83.67061253650525,0.46912134373457726
152,-68.3698010909034,-83.26623552583611,0.46677573701590436
153,3.0701307003037357,-80.09662982794649,0.46444185833082485
154,-22.587908525132903,-79.45915865826528,0.46211964903917074
155,-41.383315973051765,-78.49490072015546,0.4598090507939749
156,21.10728141810337,-77.6158010919438,0.457510005540005
157,-77.89843779046704,-77.31081942113394,0.45522245551230495
158,-44.95940955590916,-75.5273466426776,0.4529463432347434
159,3.2109557044109778,-73.5481957355754,0.4506816115185697
160,-17.496926113006857,-71.93185881859117,0.4484282034609769
161,-268.6235627057424,-72.25258667455873,0.446186062443672
162,2.688027860514431,-71.50728126809786,0.4439551321314536
163,-272.1452679967239,-73.18605529182788,0.4417353564707963
164,-52.49352892953193,-71.75359484794784,0.43952667968844233
165,-40.353141126824255,-70.67671135476317,0.43732904629000013
166,-36.76232823950298,-69.5104505328734,0.4351424010585501
167,-38.266403915009874,-69.11873374949701,0.43296668905325736
168,-7.70578193835955,-69.40575099643975,0.43080185560799106
169,-35.41991256249315,-68.75609881561414,0.4286478463299511
170,36.876291405035374,-67.17267119700563,0.42650460709830135
171,75.71893255961714,-64.15525748586688,0.42437208406280985
172,19.465040403535347,-62.66759691369159,0.4222502236424958
173,0.9893724733272791,-61.98895208369497,0.42013897252428334
174,-222.6821645884173,-63.80202059207584,0.4180382776616619
175,15.03596737792951,-62.9311952368032,0.4159480862733536
176,-56.39435409302584,-62.18951409102102,0.41386834584198684
177,-158.90586517229048,-63.16411782819341,0.4117990041127769
178,-83.86253941677924,-61.73912086874417,0.40974000909221303
179,-111.51135758709313,-61.89211672823586,0.40769130904675194
180,11.672185873631904,-60.55694289841666,0.40565285250151817
181,-15.885928002528496,-60.422417618314505,0.4036245882390106
182,-45.88884618460867,-59.17375513970322,0.4016064652978155
183,-54.4736555599084,-58.352782331209866,0.3995984329713264
184,-8.364151788300376,-57.54034662263828,0.3976004408064698
185,-268.02057774954244,-59.68048118325068,0.39561243860243744
186,-213.05809346050393,-61.348220416098776,0.3936343764094253
187,-81.6352572060934,-61.32022002376522,0.39166620452737816
188,-195.68211785317774,-61.62731097482587,0.3897078735047413
189,-13.118897895297977,-60.98946201097958,0.3877593341372176
190,-46.238021901263856,-60.788585905053225,0.3858205374665315
191,10.47034032212801,-60.19977668574356,0.38389143477919885
192,-50.07465851268767,-59.84506473593199,0.3819719776053028
193,-214.6034278545066,-61.96930779201882,0.3800621177172763
194,-181.12330122407218,-62.20236782648194,0.37816180712868996
195,-32.24346648820519,-62.37425200735501,0.37627099809304654
196,-65.36464108925831,-62.05635173061261,0.3743896431025813
197,-10.117399439154838,-61.88436513471242,0.37251769488706843
198,-60.11119345600098,-62.29443249299067,0.3706551064126331
199,19.872742777399537,-61.244237863969566,0.36880183088056995
200,-41.42271957381742,-60.64476340883542,0.3669578217261671
201,-61.48597461419065,-60.138069157518345,0.36512303261753626
202,-6.078105813247149,-59.86511477471208,0.3632974174544486
203,-37.23600173138083,-59.76110078586664,0.3614809303671764
204,-45.57246598216025,-59.60722101847176,0.3596735257153405
205,-164.8958699134527,-61.16986160395734,0.3578751580867638
206,-47.85856203835115,-60.158253681359774,0.35608578229633
207,0.9295829229718944,-59.62991265538048,0.3543053533848483
208,-21.390747146166767,-59.28689150123203,0.35253382661792404
209,-33.1518964361833,-57.75088547517889,0.3507711574848344
210,11.058814814876683,-57.42428391901516,0.34901730169741024
211,-159.56318356334464,-58.82806290948965,0.3472722151889232
212,52.47407376061951,-56.91316572627196,0.3455358541129786
213,45.9698421971904,-55.61741699132326,0.3438081748424137
214,16.297823738990328,-54.79760291534282,0.3420891339682016
215,-187.87030966088577,-56.900521820809466,0.3403786882983606
216,-250.64219503290118,-57.4372927186336,0.3386767948568688
217,-14.672985261559148,-56.84436364259657,0.33698341088258443
218,28.789880770864315,-55.65411288848204,0.3352984938281715
219,-115.32813785967923,-56.62366290483097,0.33362200135903064
220,49.19009002944874,-55.99336467471215,0.33195389135223546
221,-16.175821297182132,-55.516417496260836,0.3302941218954743
222,31.333021459116786,-54.58008969519849,0.32864265128599696
223,-71.59400905988673,-54.77468793729374,0.326999438029567
224,-290.3793430021883,-57.36309095749144,0.3253644408394192
225,-9.365367451575644,-56.189351057862496,0.3237376186352221
226,-274.795076497012,-58.16017266755784,0.322118930542046
227,-163.67371263797563,-58.664825290217486,0.32050833588933575
228,-68.76271182425076,-58.70066740024513,0.31890579420988907
229,-41.697037534796806,-58.585362167585245,0.3173112652388396
230,-34.595877790659,-58.88724353574155,0.3157247089126454
231,9.418603496924298,-58.45134213629557,0.3141460853680822
232,3.8649959795670994,-57.50544833801165,0.3125753549412418
233,59.76651085773634,-56.081710873198396,0.31101247816653554
234,7.408228063544656,-56.51839262281114,0.30945741577570285
235,65.28486068067792,-55.14041198855116,0.3079101286968243
236,53.93436720074857,-54.1355467368755,0.3063705780533402
237,39.88989248379185,-53.467636952279065,0.30483872516307353
238,-85.72912418786616,-54.51320126747667,0.3033145315372582
239,237.33478693950855,-51.55362206564213,0.3017979588795719
240,-96.5566302863503,-51.53752582914766,0.30028896908517405
241,-75.89460939530638,-52.46071782449277,0.2987875242397482
242,23.868148810908597,-52.37697449541634,0.29729358661854943
243,-58.243744931885765,-51.22045942389709,0.29580711868545667
244,21.161730552588338,-50.67488844580414,0.2943280830920294
245,-75.27929959306474,-50.924784274710554,0.29285644267656924
246,-193.80412685780726,-51.286225829076464,0.2913921604631864
247,54.346205804701114,-50.06943546710552,0.28993519966087045
248,56.88185932475799,-49.102251890634165,0.2884855236625661
249,-56.98143880495532,-49.691586988092446,0.28704309604425327
250,0.6496288717528502,-49.4316565761311,0.285607880564032
251,-80.42882681359342,-50.049213379418305,0.28417984116121187
252,-73.02461518475192,-50.09576152035679,0.2827589419554058
253,2.457871897373498,-50.101884108386095,0.28134514724562876
254,-16.389004706939662,-50.03989507020415,0.2799384215094006
255,-44.657111128280434,-50.072633021756445,0.27853872940185365
256,-62.04364161909773,-50.90414225212845,0.27714603575484437
257,6.816272020429267,-50.056995154019496,0.2757603055760701
258,113.94449920533485,-48.46795606640705,0.2743815040481898
259,-16.164673633826375,-48.66171235978942,0.2730095965279488
260,-30.515184668937817,-48.79189494534872,0.27164454854530906
261,13.768153046745756,-45.96797778782384,0.2702863258025825
262,-3.1734007448085926,-46.026592073877076,0.2689348941735696
263,4.302547952895547,-43.262113914380876,0.26759021970270175
264,-145.5981638927786,-44.19316026401335,0.2662522686041882
265,-66.97409518419272,-44.45936980458704,0.2649210072611673
266,-147.07241895838627,-45.562470711775866,0.26359640222486147
267,-54.87894643660965,-45.728596136991875,0.26227842021373715
268,-57.95576834605825,-46.23109600106884,0.2609670281126685
269,72.34681743443693,-45.15342870109955,0.25966219297210513
270,8.55269987982881,-45.43666461635162,0.2583638820072446
271,-94.8361352150378,-47.14221529409816,0.2570720625972084
272,-88.85572302305778,-48.2254229283641,0.25578670228422234
273,-199.79846506315658,-50.23330130372894,0.25450776877280124
274,70.76131331351164,-47.298866524709645,0.2532352299289372
275,-47.922508204552095,-47.928451280534475,0.2519690537792925
276,-67.66339539405601,-48.041141693544766,0.2507092085103961
277,2.247968334265906,-46.4296033584792,0.2494556624678441
278,-53.35466133742203,-46.12452457768563,0.24820838415550486
279,63.93085262354322,-44.37010247557926,0.24696734223472733
280,-70.38186479050009,-45.19064298222057,0.2457325055235537
281,93.4562659977205,-44.09722104221808,0.24450384299593592
282,-93.69183177357601,-44.575250898107754,0.24328132378095624
283,20.509280121054132,-43.82542154129815,0.24206491716205145
284,-40.71996288939741,-44.148979652309116,0.2408545925762412
285,250.08449496511977,-38.96792892516249,0.23965031961336
286,-20.14838005133953,-37.03883179107085,0.2384520680152932
287,-247.98295291359946,-38.7023087481459,0.23725980767521673
288,-25.632222486839364,-37.001809794482526,0.23607350863684065
289,-114.47996293582013,-38.01542044488774,0.23489314109365644
290,7.238445173626567,-37.48065577413884,0.23371867538818816
291,-41.91789668692094,-38.00453814422932,0.23255008201124722
292,-84.32740282738226,-38.34706558737627,0.231387331601191
293,0.6516726116740772,-36.19451458271446,0.23023039494318503
294,34.28511143615633,-34.04043045611218,0.2290792429684691
295,-52.104844970809665,-34.23904424093822,0.22793384675362674
296,129.20665035868242,-32.29333132645881,0.22679417751985861
297,-46.62520433046818,-32.658409375371946,0.22566020663225933
298,-76.20134940229185,-32.81931093483486,0.22453190559909803
299,99.85002179067111,-32.01953814470214,0.22340924607110255
300,-40.59567696143719,-32.011267718578345,0.22229219984074702
301,-54.94494972806006,-31.94585746971704,0.2211807388415433
302,-16.33925064736114,-32.04846891805818,0.22007483514733558
303,-148.8336573861827,-33.1644454746062,0.2189744609715989
304,-65.99951263387696,-33.36871594112336,0.2178795886667409
305,243.16994800967896,-29.28805776189204,0.2167901907234072
306,-36.21694218453753,-29.171641563353905,0.21570623976979014
307,177.02282014016657,-27.410709191181958,0.21462770857094118
308,194.34882883189366,-25.253313431401356,0.21355457002808648
309,-22.991607365959325,-25.151710540699117,0.21248679717794605
310,-35.71045658556455,-25.619403254703528,0.21142436319205632
311,-78.13778009152371,-24.805149219985328,0.21036724137609603
312,60.725564726863325,-24.72263431032288,0.20931540516921554
313,-38.93792373795192,-25.57171196967431,0.20826882814336947
314,-82.3100906449156,-26.557791113513368,0.20722748400265262
315,-48.563299395985545,-25.164721010864373,0.20619134658263935
316,-38.57515246334211,-23.04405058516878,0.20516038984972615
317,-7.348016551505488,-22.97080089806824,0.2041345879004775
318,-35.235162947547146,-23.611051335252355,0.2031139149609751
319,-35.25667483148661,-22.810336704970428,0.20209834538617025
320,-47.65195588008181,-23.778757164065738,0.2010878536592394
321,-32.7955248908046,-23.94495420000196,0.2000824143909432
322,-42.2822562193595,-24.681106976786722,0.19908200231898848
323,-27.525373915647194,-24.240420625344328,0.19808659230739353
324,-130.20319861072494,-22.638659181429695,0.19709615934585656
325,-27.558873657620865,-22.820594243490145,0.19611067854912728
326,-57.632349111520085,-20.64896696963522,0.19513012515638165
327,-30.347462951116636,-19.315704472766633,0.19415447453059972
328,-9.063973547460693,-18.71871708999873,0.19318370215794672
329,-57.5813251257687,-18.87755996590845,0.192217783647157
330,-231.5237106458313,-20.84683829446017,0.1912566947289212
331,-69.32040963878408,-21.634228425817255,0.1903004112552766
332,-9.467682353090916,-21.767555209143833,0.18934890919900021
333,-105.82191101738093,-23.42343942789501,0.18840216465300522
334,-25.668683569421518,-23.75420854422467,0.18746015382974018
335,10.374718272581735,-24.30330996830563,0.1865228530605915
336,-56.56791381527889,-25.408332778465912,0.18559023879528855
337,-60.893983363367425,-26.416171536937505,0.1846622876013121
338,-35.449597742876115,-25.913376272487604,0.18373897616330553
339,-72.49554175131642,-29.01167955939586,0.182820281282489
340,-147.95691653957255,-29.525682421928078,0.18190617987607657
341,31.502294324674892,-28.451713384728258,0.18099664897669618
342,-29.347778949925097,-28.983872662336594,0.1800916657318127
343,33.79378133928775,-28.06349739962486,0.17919120740315364
344,-5.138532095060256,-28.32650002610135,0.17829525136613786
345,-58.251747024206054,-28.15622450041277,0.17740377510930716
346,238.58447455909396,-23.83233848624375,0.17651675623376062
347,-30.64931212172073,-24.68229366550797,0.1756341724525918
348,-33.05560873378295,-25.581668346093384,0.17475600159032884
349,-65.31083690764383,-25.66496232712026,0.17388222158237718
350,-90.68499709294916,-26.57830858676729,0.1730128104744653
351,-60.024693834330925,-26.374267256974655,0.17214774642209296
352,1.1629526583552843,-25.63239157854359,0.1712870076899825
353,-29.866800645891047,-25.95563830397623,0.17043057265153258
354,33.92678669473301,-25.452480389959504,0.16957841978827493
355,123.29273036056794,-23.772981975071026,0.16873052768933355
356,-57.205239390902605,-23.72459795278907,0.1678868750508869
357,-36.225436280063214,-24.15501503579399,0.16704744067563246
358,-25.410220207600673,-25.548562229923345,0.1662122034722543
359,-272.9225622919498,-28.116141116504583,0.16538114245489302
360,-131.59820734834722,-29.126971343298674,0.16455423674261854
361,-70.03696846034181,-29.965022558369554,0.16373146555890544
362,-46.627060250844146,-30.399559153429912,0.16291280823111093
363,-171.34295285908706,-32.156014161549734,0.16209824418995536
364,-73.13043057553158,-31.431336828377265,0.16128775296900558
365,-9.405389696755599,-30.8556497735029,0.16048131420416054
366,109.00072848591421,-28.294918299059887,0.15967890763313974
367,33.207212330131796,-27.414056711392472,0.15888051309497406
368,121.9092704701765,-25.615406323230125,0.1580861105294992
369,52.34747059989458,-25.815399791575548,0.1572956799768517
370,-96.82438394921266,-26.869170629865962,0.15650920157696743
371,181.03715081106674,-24.110437769604918,0.1557266555690826
372,-81.93672941288253,-24.041247833503164,0.1549480222912372
373,-68.74853444244167,-22.73074852729602,0.15417328217978102
374,200.8024164505145,-21.430337495925986,0.1534024157688821
375,-3.231792016900787,-20.983430334049476,0.1526354036900377
376,-6.394579505969502,-20.370742175168612,0.1518722266715875
377,-43.580396926347674,-20.829025827774743,0.15111286553822956
378,-88.16850209042956,-21.177164235304822,0.15035730121053842
379,-22.244135763715633,-22.038914119177413,0.14960551470448571
380,-236.20969954325093,-23.69719246670492,0.14885748713096328
381,-54.80404825798704,-25.179795609262,0.14811319969530845
382,-90.44037275126846,-25.147281019038925,0.1473726336968319
383,175.49757400689367,-23.597398080180525,0.14663577052834775
384,281.6653468806901,-20.373544982479654,0.14590259167570602
385,57.16361822315931,-22.30275374989926,0.1451730787173275
386,-196.29674692679922,-24.064237418653857,0.14444721332374086
387,-58.156044290501065,-22.165968332422867,0.14372497725712216
388,-86.61916507509622,-22.77583775830544,0.14300635237083656
389,-92.06756615352569,-22.55171379048249,0.14229132060898236
390,-161.60349917158743,-24.24013323393463,0.14157986400593744
391,-27.196364202350445,-24.09291790908893,0.14087196468590776
392,-2.962304773437765,-23.279266928549482,0.14016760486247823
393,-52.36631738487957,-23.80944682851502,0.13946676683816583
394,268.5533501374132,-21.466764441502445,0.138769433003975
395,-54.21950098641183,-21.487911001658468,0.13807558583895513
396,122.34559336398318,-21.55652157160547,0.13738520790976036
397,-22.735159155256824,-21.317621119853353,0.13669828187021155
398,-95.93321702033532,-21.514939796033776,0.13601479046086049
399,-130.76340851667928,-23.821074099107292,0.1353347165085562
400,121.9611518695609,-22.195505810797304,0.1346580429260134
401,-118.97389131455381,-22.83579522666224,0.13398475271138335
402,40.74649876044231,-22.264937732584208,0.13331482894782642
403,8.651574116194725,-20.690085417560436,0.13264825480308728
404,-181.77345443333724,-21.847824835555038,0.13198501352907185
405,-89.17588005257099,-25.171283116177538,0.1313250884614265
406,-10.722715983061446,-24.916340854162772,0.13066846301911936
407,-51.359679009617594,-27.200165845660617,0.13001512070402377
408,166.51408050401108,-27.478513328939442,0.12936504510050365
409,209.7360775393161,-25.151236479886688,0.12871821987500112
410,6.704661576476079,-24.727085298266285,0.12807462877562611
411,41.55898253129752,-23.530117672038067,0.12743425563174798
412,1.0982939103052138,-24.126390380203652,0.12679708435358925
413,-95.10850967939548,-24.688096239618083,0.1261630989318213
414,203.19896686555072,-21.83300566451343,0.1255322834371622
415,-238.81141193459732,-23.735486789899547,0.12490462201997637
416,-19.81989689460188,-23.547934234212143,0.1242800989098765
417,-124.09272503644287,-24.715381319061517,0.12365869841532712
418,206.67020031470412,-22.296327686439003,0.12304040492325048
419,-75.32048310179756,-22.69696576914211,0.12242520289863423
420,-134.15757238696932,-23.562021934210986,0.12181307688414106
421,-89.76352915841537,-24.13170197688709,0.12120401149972035
422,236.7461622624123,-21.341417792069375,0.12059799144222175
423,-22.244905777169194,-21.28861311068459,0.11999500148501063
424,-124.62645479401704,-21.232845672517513,0.11939502647758558
425,-214.4202974406009,-23.101459910347312,0.11879805134519765
426,279.6039384835185,-19.729097034396933,0.11820406108847166
427,184.47021339324243,-17.58092027095334,0.1176130407830293
428,-56.59109384674433,-18.056191473946175,0.11702497557911415
429,-131.20426773945698,-18.79242090008306,0.11643985070121858
430,-114.156868985331,-17.618752483478055,0.11585765144771248
431,266.7096604509145,-14.25845178258107,0.11527836319047392
432,-103.34068274408193,-15.197181786490983,0.11470197137452155
433,212.59111875916878,-12.013051488725484,0.11412846151764894
434,242.0254100850997,-9.336110552180275,0.1135578192100607
435,-107.91079046239668,-10.518965639530057,0.11299003011401039
436,-76.04197670197046,-10.713706268396974,0.11242507996344034
437,165.06785516809728,-8.454087883082327,0.11186295456362313
438,-142.27018530019805,-9.522293758655547,0.11130363979080501
439,-112.41528066449365,-9.921491147787316,0.11074712159185099
440,162.83125730517872,-6.813609409339806,0.11019338598389174
441,-68.45181655707904,-7.813150518157346,0.10964241905397228
442,-44.635317955733655,-7.966025908215432,0.10909420695870241
443,1.339243593989437,-8.290571285668413,0.1085487359239089
444,116.42291121677539,-7.074956852550058,0.10800599224428936
445,229.35863302995523,-4.1988530520084435,0.10746596228306791
446,225.22548385544943,-4.332442959044892,0.10692863247165257
447,197.92486785215465,-2.046701159306134,0.1063939893092943
448,216.6610769065682,0.4504656970973753,0.10586201936274783
449,-74.3078575529342,0.36049549064447434,0.10533270926593409
450,-244.7950354135861,-1.1806048925618966,0.10480604571960442
451,25.115499344014424,-0.3292029607784424,0.1042820154910064
452,-157.1404343361786,-1.9122368307237816,0.10376060541355137
453,-97.2254293432042,-2.585823117696912,0.1032418023864836
454,-48.52011682687855,-3.4102921529130286,0.10272559337455119
455,-33.55469882084691,-4.978766444727177,0.10221196540767843
456,170.46975913852535,-2.702016459432898,0.10170090558064004
457,156.40699716922956,-0.7756921249399719,0.10119240105273684
458,216.77966761104616,1.646206753246497,0.10068643904747315
459,-69.27632143855222,3.6826691617804714,0.10018300685223579
460,172.288418796139,6.721535423225334,0.0996820918179746
461,-99.41621416328161,6.427742966195935,0.09918368135888474
462,224.63761729655994,9.140389741669976,0.09868776295209031
463,-115.3234830479498,9.700584439781348,0.09819432413732986
464,233.48147283773577,12.766703473914022,0.09770335251664321
465,-67.88003870473804,12.181956983834198,0.09721483575406
466,-227.09006811993424,8.821049017775714,0.09672876157528969
467,140.85825049137213,9.897559399388117,0.09624511776741324
468,-100.51255216869419,7.6733411729994145,0.09576389217857617
469,-69.5641043718622,6.454225423281846,0.09528507271768329
470,184.8320612243153,9.270789875017124,0.09480864735409487
471,45.18626883837618,7.9122810552902205,0.0943346041173244
472,220.1877717189342,10.933526066608387,0.09386293109673778
473,170.5443711469352,13.326455122502157,0.09339361644125409
474,251.05036671491504,13.828934625146163,0.09292664835904782
475,205.3149440196159,15.914401985511333,0.09246201511725258
476,174.39587636264926,17.722306544197515,0.09199970504166631
477,-59.13511104187856,17.56675940304221,0.09153970651645797
478,143.13553139640527,19.879799737910552,0.09108200798387568
479,251.88808295527713,22.621121925100482,0.0906265979439563
480,-89.97650854149995,24.08345383511799,0.09017346495423652
481,312.47425067422705,27.756236824440137,0.08972259762946533
482,-112.62613980850229,27.53437915386779,0.089273984641318
483,146.85446097643896,27.24794802356325,0.0888276147181114
484,-58.72677670301607,23.84402678772619,0.08838347664452084
485,-15.112533097689933,23.121265274517697,0.08794155926129824
486,-149.302987747136,23.59120286631433,0.08750185146499175
487,213.84149976374644,26.31117830685681,0.08706434220766679
